compound_id,inchikey,molecule_chembl_ids,canonical_smiles,murcko_scaffold,pIC50,n_measurements,pIC50_iqr,document_year_min,document_year_max
TRAIN_03862,SQPMZLUNHQTZMU-MHZLTWQESA-N,CHEMBL1098082,CC(C)[C@@H]1CCC(=O)N(C2CCCCC2)CCc2cccc(c2)Oc2ccc3c(c2)CN1C(N)=N3,O=C1CCCN2C=Nc3ccc(cc3C2)Oc2cccc(c2)CCN1C1CCCCC1,7.05,1,0.0,2010,2010
TRAIN_03863,SQPZARAMVNZQOD-GIUJWDCDSA-N,CHEMBL403109,CCCCN1C[C@@H](C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2C[C@@H](OCc3ccccc3)CN2)[C@H](Cc2ccccc2)C1=O,O=C1NCC(C(=O)NC(Cc2ccccc2)CC2CC(OCc3ccccc3)CN2)C1Cc1ccccc1,7.11,1,0.0,2008,2008
TRAIN_03864,SQRMALBFLFFPQZ-IFNMQTAJSA-N,CHEMBL1270528,CN1C(=O)[C@@](c2ccc(OC(F)F)cc2)(c2cccc(/C(F)=C/C3CC3)c2)N=C1N,O=C1NC=NC1(c1ccccc1)c1cccc(C=CC2CC2)c1,6.27,1,0.0,2010,2010
TRAIN_03865,SQRMALBFLFFPQZ-OJHVLRHSSA-N,CHEMBL1270527,CN1C(=O)[C@@](c2ccc(OC(F)F)cc2)(c2cccc(/C(F)=C\C3CC3)c2)N=C1N,O=C1NC=NC1(c1ccccc1)c1cccc(C=CC2CC2)c1,7.7,1,0.0,2010,2010
TRAIN_03866,SQTISKBGLRIMMR-ISYGQMQOSA-N,CHEMBL403108,CCCCN1C[C@@H](C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2C[C@@H](OCc3ccccc3)CN2)[C@H](CC(C)C)C1=O,O=C1CC(C(=O)NC(Cc2ccccc2)CC2CC(OCc3ccccc3)CN2)CN1,7.24,1,0.0,2008,2008
TRAIN_03867,SQTQXPGKAODOQE-DAFNUICNSA-N,CHEMBL1080086,O=C(CN1C(=O)/C(=N\NC(=O)c2cc([N+](=O)[O-])ccc2O)c2ccccc21)NC1CCCCC1,O=C(CN1C(=O)C(=NNC(=O)c2ccccc2)c2ccccc21)NC1CCCCC1,5.32,1,0.0,2009,2009
TRAIN_03868,SQWQHNDHYHUWMQ-UHFFFAOYSA-N,CHEMBL2380457,COc1cccc(-c2cccc(C3(C)N=C(N)CN3C(C)=O)c2)c1,C1=NC(c2cccc(-c3ccccc3)c2)NC1,4.7,1,0.0,2013,2013
TRAIN_03869,SRCMYQVGJCIJMT-UHFFFAOYSA-N,CHEMBL3650763,CCOc1cccc(-c2ccc3c(c2)C2(COC(N)=N2)C2(COC2)C2(CCC2)O3)c1,C1=NC2(CO1)c1cc(-c3ccccc3)ccc1OC1(CCC1)C21COC1,5.7,1,0.0,2015,2015
TRAIN_03870,SREKHYYKSXMTLV-ZQKSUZJASA-N,CHEMBL1916007,CCCC[C@H]1CCN([C@@H](C)C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2C[C@H](O)CN2)C1=O,O=C(CN1CCCC1=O)NC(Cc1ccccc1)CC1CCCN1,6.435,2,0.585,2011,2011
TRAIN_03871,SREYUNASIGFXOS-ZLXGRDSLSA-N,CHEMBL3650173,NC1=N[C@@]2(c3ccc(F)cc3F)CO[C@@H](c3ccc4nccn4c3)C[C@H]2CS1,C1=NC2(c3ccccc3)COC(c3ccc4nccn4c3)CC2CS1,5.67,1,0.0,2014,2014
TRAIN_03872,SRFCEZYLYMKEJM-AOLGGSBGSA-N,CHEMBL220813,CCCN(CCC)C(=O)c1cccc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)CN[C@H](C)C(=O)NCC(C)C)c1,O=C(NCCc1ccccc1)c1ccccc1,6.3,1,0.0,2007,2007
TRAIN_03873,SRFCEZYLYMKEJM-YNOBPPCASA-N,CHEMBL375540,CCCN(CCC)C(=O)c1cccc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)CN[C@@H](C)C(=O)NCC(C)C)c1,O=C(NCCc1ccccc1)c1ccccc1,6.89,1,0.0,2007,2007
TRAIN_03874,SROVMDPTGATTQB-XOUBVTBXSA-N,CHEMBL253557,CC(=O)c1ccccc1-c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC(C)C)cc(C(=O)N[C@H](C)c2ccccc2)c1,O=C(NCCc1ccccc1)c1cc(C(=O)NCc2ccccc2)cc(-c2ccccc2)c1,6.17,1,0.0,2007,2007
TRAIN_03875,SRURJJYDFSINQP-UHFFFAOYSA-N,CHEMBL1762558,COc1cccc2c1C(=O)C(c1ccc(O)cc1)=CC2=O,O=C1C=C(c2ccccc2)C(=O)c2ccccc21,4.99,1,0.0,2011,2011
TRAIN_03876,SRVJEHDGKSXUGW-URLMMPGGSA-N,CHEMBL404501,CCNc1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNCCc2ccccc2)cc(N2CCCC2=O)c1,O=C(NC(CCNCCc1ccccc1)Cc1ccccc1)c1cccc(N2CCCC2=O)c1,6.22,1,0.0,2008,2008
TRAIN_03877,SRXNJCQXRRUBGZ-MDGQXXJFSA-N,CHEMBL4108836,C[C@@H]1C[C@@]2(Cc3ccc(C#N)cc3[C@]23N=C(N)N(CC(C)(C)Cl)C3=O)C[C@H](C)[C@H]1O,O=C1NC=NC12c1ccccc1CC21CCCCC1,8.52,1,0.0,2015,2015
TRAIN_03878,SRYUGNXSYKZULC-JDRBWAEDSA-N,CHEMBL211563,CCC[C@H](NC[C@H](Cc1ccccc1)NC(=O)c1cc(C(=O)N[C@H](C)c2ccc(F)cc2)cc(N(C)S(C)(=O)=O)c1)C(=O)NCC(C)C,O=C(NCCc1ccccc1)c1cccc(C(=O)NCc2ccccc2)c1,8.4,1,0.0,2006,2006
TRAIN_03879,SSCIPPUCOPUHPG-CHTCAWNSSA-K,CHEMBL1224769,CC(C)C(/C=C\[C@@H](C)[C@H]1CC[C@H]2[C@@H]3C[C@H](OS(=O)(=O)[O-])[C@H]4C[C@H](OS(=O)(=O)[O-])[C@@H](OS(=O)(=O)[O-])C[C@]4(C)[C@H]3CC[C@]12C)C(C)C.[Na+].[Na+].[Na+],C1CCC2C(C1)CCC1C3CCCC3CCC21,5.92,1,0.0,2010,2010
TRAIN_03880,SSDHMSVCFZRGKM-UHFFFAOYSA-N,CHEMBL1312649,CC(=O)N1CCN(C(=S)c2ccc(N(C)C)cc2)CC1,S=C(c1ccccc1)N1CCNCC1,5.89,1,0.0,2013,2013
TRAIN_03881,SSKXUMRHDUORLO-UHFFFAOYSA-N,CHEMBL3934573,COC1CCC2(CC1)Cc1ccc(CCC3CC3)cc1C21N=C(N)N(CCc2ccccc2)C1=O,O=C1N(CCc2ccccc2)C=NC12c1cc(CCC3CC3)ccc1CC21CCCCC1,7.76,1,0.0,2015,2015
TRAIN_03882,SSKYJAODKCTZKZ-VWLOTQADSA-N,CHEMBL3354711,CC1(COc2ccc3c(c2)[C@]2(COC(N)=N2)c2cc(-c4cccnc4)ccc2O3)COC1,C1=NC2(CO1)c1cc(OCC3COC3)ccc1Oc1ccc(-c3cccnc3)cc12,7.985,2,0.165,2014,2014
TRAIN_03883,SSQLUPVACAMCTQ-FQEVSTJZSA-N,CHEMBL2346802,CC1(C)Cc2cc(Cl)ccc2C(N[C@@H](Cc2ccccc2)c2ncc(C#N)c(=O)[nH]2)=N1,O=c1ccnc(C(Cc2ccccc2)NC2=NCCc3ccccc32)[nH]1,6.33,1,0.0,2013,2013
TRAIN_03884,SSVKTQAJNDNGHT-IVQNGODSSA-N,CHEMBL2437440,CN1C(=O)C[C@@](C)([C@@H]2C[C@H]2c2cccc(-c3cccc(CO)c3)c2)N=C1N.O=C(O)C(F)(F)F,O=C1CC(C2CC2c2cccc(-c3ccccc3)c2)N=CN1,4.68,1,0.0,2013,2013
TRAIN_03885,SSZWMOZAGUFOJM-UONLKORASA-N,CHEMBL1097352,COC[C@H]1CCCN1C(=O)c1cc(C)cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2CN(S(=O)(=O)c3cn(C)cn3)CCN2)c1,O=C(NC(Cc1ccccc1)CC1CN(S(=O)(=O)c2c[nH]cn2)CCN1)c1cccc(C(=O)N2CCCC2)c1,7.28,1,0.0,2010,2010
TRAIN_03886,STJWSMTYMITMCI-IOWSJCHKSA-N,CHEMBL397714,CCCN(CCC)C(=O)c1cc(C(N)=O)cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)CNCc2cccc(CC)c2)c1,O=C(NC(CCNCc1ccccc1)Cc1ccccc1)c1ccccc1,8.3,1,0.0,2007,2007
TRAIN_03887,STMXAUVFLJMWDN-UHFFFAOYSA-N,CHEMBL3650831,NC1=NC2(CO1)c1cc(-c3cncnc3)ccc1OC(Cc1ccccc1)C21COC1,C1=NC2(CO1)c1cc(-c3cncnc3)ccc1OC(Cc1ccccc1)C21COC1,6.865,2,0.025,2015,2015
TRAIN_03888,STOFMSLJHSQGFU-UHFFFAOYSA-N,CHEMBL3948290,COC1CCC2(CC1)Cc1ccc(CCC3CC3)cc1C21N=C(N)N(Cc2ncc[nH]2)C1=O,O=C1N(Cc2ncc[nH]2)C=NC12c1cc(CCC3CC3)ccc1CC21CCCCC1,7.8,1,0.0,2015,2015
TRAIN_03889,STRMYUPQAIUGMK-ZODMCCGTSA-N,CHEMBL2047914,CCCOc1cccc(C[C@@H]2CS(=O)(=O)C[C@H](NCc3cccc(C(C)(C)C)c3)[C@H]2O)c1,O=S1(=O)CC(Cc2ccccc2)CC(NCc2ccccc2)C1,5.76,2,0.41,2012,2012
TRAIN_03890,STSQRZUZZJGMPW-BJKOFHAPSA-N,CHEMBL1208936,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cccc(S(C)(=O)=O)c2)CCCCC1,c1ccc(CCCCNC2(c3ccccc3)CCCCC2)cc1,6.14,1,0.0,2010,2010
TRAIN_03891,STTQILIQWKCCOS-MHIFUCQXSA-N,CHEMBL1791021,CC[C@H](C)[C@H](NC(=O)C[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](CCSC)NC(=O)[C@@H](NC(=O)[C@@H](N)CCC(=O)O)C(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)O,c1ccccc1,6.66,1,0.0,2003,2003
TRAIN_03892,STUBOTPNCNDBOA-ROUUACIJSA-N,CHEMBL2169939,Cc1cccc(-c2ccc([C@@H]3C[C@@H]3c3cc(=O)n(C)c(N)n3)cc2)c1,O=c1cc(C2CC2c2ccc(-c3ccccc3)cc2)nc[nH]1,4.77,1,0.0,2012,2012
TRAIN_03893,STVPNNWNBWFITL-UKILVPOCSA-N,CHEMBL523193,CCc1cn2c3c(cc(C(=O)N[C@@H](Cc4ccccc4)[C@H](O)CNC4CC4)cc13)N(C)S(=O)(=O)CC2,O=C(NC(CCNC1CC1)Cc1ccccc1)c1cc2c3c(ccn3CCS(=O)(=O)N2)c1,7.78,4,0.08,2008,2009
TRAIN_03894,STXYCGOXMYPZGQ-UHFFFAOYSA-N,CHEMBL3703284,NC1=NC2(CO1)c1cc(-c3cncnc3)ccc1OC1(CCCC1)C21COC1,C1=NC2(CO1)c1cc(-c3cncnc3)ccc1OC1(CCCC1)C21COC1,6.5,1,0.0,2015,2015
TRAIN_03895,SUARPGUFOBBSJS-NRFANRHFSA-N,CHEMBL3650848,CC1(C)Oc2ccc(NC(=O)c3ccc(Cl)cn3)cc2[C@@]2(COC(N)=N2)C12CC2,O=C(Nc1ccc2c(c1)C1(COC=N1)C1(CC1)CO2)c1ccccn1,7.09,1,0.0,2015,2015
TRAIN_03896,SUBPLMSAMVHRTE-ASEAFGBGSA-N,CHEMBL541977,COc1cccc(CNC[C@@H](O)[C@H](Cc2cc(F)cc(F)c2)NC(=O)c2cc(C(C)O)cc(N3CCCCS3(=O)=O)c2)c1,O=C(NC(CCNCc1ccccc1)Cc1ccccc1)c1cccc(N2CCCCS2(=O)=O)c1,6.945,2,0.425,2009,2009
TRAIN_03897,SUDGRAZHRSEMMC-LUYHITCQSA-N,CHEMBL265158,CC[C@H](C)[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CCCCN)NC(=O)[C@@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](N)[C@@H](C)O)[C@@H](C)CC)[C@@H](C)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)O)C(C)C,c1ccccc1,4.35,1,0.0,2002,2002
TRAIN_03898,SUHUZGDMCOOSBZ-MPQUPPDSSA-N,CHEMBL555436,CCCN(CCC)C(=O)c1cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)CNCc2cccc(OC)c2)cc(S(=O)(=O)c2ccccc2)c1,O=C(NC(CCNCc1ccccc1)Cc1ccccc1)c1cccc(S(=O)(=O)c2ccccc2)c1,7.395,2,0.565,2009,2009
TRAIN_03899,SUNVORRTVBIPAO-YLEAEUJISA-N,CHEMBL3982284,CO[C@H]1CC[C@]2(CC1)Cc1ccc(Oc3cccc(C#N)c3)cc1C21N=C(N)N(C)C1=O,O=C1NC=NC12c1cc(Oc3ccccc3)ccc1CC21CCCCC1,8.15,1,0.0,2014,2014
TRAIN_03900,SUNYNMMLGQLECM-GXSFITMJSA-N,CHEMBL464887,CC(C)[C@H](NC(=O)C[C@H](O)[C@H](COCc1ccccc1)NC(=O)c1cc(C(=O)N[C@H](C)c2ccccc2)cc(N(C)S(C)(=O)=O)c1)C(=O)Nc1cc(C(=O)O)cc(C(=O)O)c1,O=C(CCC(COCc1ccccc1)NC(=O)c1cccc(C(=O)NCc2ccccc2)c1)NCC(=O)Nc1ccccc1,7.92,1,0.0,2008,2008
TRAIN_03901,SUQKMDURKUPPHL-UHFFFAOYSA-N,CHEMBL494015,COc1ccc(C(Cc2cc([N+](=O)[O-])ccc2OC)c2c[nH]c(N)n2)cc1,c1ccc(CC(c2ccccc2)c2c[nH]cn2)cc1,5.355,2,0.115,2009,2009
TRAIN_03902,SUTVFEFTMJCRDP-UHFFFAOYSA-N,CHEMBL3703268,CC#Cc1cncc(-c2ccc3c(c2)C2(CSC(N)=N2)C2(COC2)CO3)c1,C1=NC2(CS1)c1cc(-c3cccnc3)ccc1OCC21COC1,6.46,1,0.0,2015,2015
TRAIN_03903,SUUKHIFMZQJKSQ-UHFFFAOYSA-N,CHEMBL3693239,NC1=NC(CF)(c2cccc(NC(=O)c3ccc(Cl)cn3)c2)C2CC2O1,O=C(Nc1cccc(C2N=COC3CC32)c1)c1ccccn1,6.4,1,0.0,2015,2015
TRAIN_03904,SUUVJOHVGBRKCM-BGUFJGJISA-N,CHEMBL1917916,CCC(C)[C@@]1(NC(C)=O)CCN([C@@H](CCc2ccccc2)C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2C[C@@H](S(=O)(=O)c3ccccc3)CN2)C1=O,O=C(NC(Cc1ccccc1)CC1CC(S(=O)(=O)c2ccccc2)CN1)C(CCc1ccccc1)N1CCCC1=O,7.92,1,0.0,2011,2011
TRAIN_03905,SUWMBRRWYKHHDH-UHFFFAOYSA-N,CHEMBL3287409,COc1cc2oc3c(c(=O)c2c(O)c1C)-c1ccc(O)cc1OC3O,O=c1c2c(oc3ccccc13)COc1ccccc1-2,5.37,1,0.0,2014,2014
TRAIN_03906,SVAXFFGAGUITKX-UHFFFAOYSA-N,CHEMBL3642629,CC1(c2cccc(NC(=O)c3ccc(C#N)cc3)c2)CCSC(N)=N1,O=C(Nc1cccc(C2CCSC=N2)c1)c1ccccc1,6.03,1,0.0,2014,2014
TRAIN_03907,SVCPLPDXRDYRPF-IQGROLDRSA-N,CHEMBL332948,CCC(C)C[C@H](NC(=O)[C@H](CC(C)C)NC(C)=O)[C@@H](O)CC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CC(=O)N[C@H](C(=O)NCc1ccc(C(=O)O)cc1)C(C)C,O=C(CCCCc1ccccc1)NCC(=O)NCc1ccccc1,7.68,1,0.0,2004,2004
TRAIN_03908,SVGHOSFUMGIMKK-UHFFFAOYSA-N,CHEMBL3673219,COC1CCC2(CC1)Cc1ccc(Br)cc1C21N=C(N)c2ccccc21,C1=NC2(c3ccccc31)c1ccccc1CC21CCCCC1,7.26,1,0.0,2015,2015
TRAIN_03909,SVHNMBSDZDNXOE-UHFFFAOYSA-N,CHEMBL3650804,CC1(C)Oc2ccc(-c3cncc(Cl)c3)cc2C2(COC(N)=N2)C12COC2,C1=NC2(CO1)c1cc(-c3cccnc3)ccc1OCC21COC1,6.51,2,0.11,2015,2015
TRAIN_03910,SVICWOABALJMFD-UHFFFAOYSA-N,CHEMBL3657458,COc1ccc(C)cc1-c1ccc2c(c1)C1(CCO2)N=C(C)C(N)=N1,C1=NC2(CCOc3ccc(-c4ccccc4)cc32)N=C1,5.16,1,0.0,2014,2014
TRAIN_03911,SVIKQLFUAYPCLK-UHFFFAOYSA-N,CHEMBL2380810,CC1(C)Cc2cc(Cl)ccc2C(NC(Cc2cscc2-c2ccncc2)C(=O)O)=N1,c1ccc2c(c1)CCN=C2NCCc1cscc1-c1ccncc1,5.73,1,0.0,2013,2013
TRAIN_03912,SVIMIMQAVRQGEK-UHFFFAOYSA-N,CHEMBL1208793,COc1cc(O)c2c(=O)cc(-c3ccc(O)c(-c4c(OC)cc(O)c5c(=O)cc(-c6ccc(O)cc6)oc45)c3)oc2c1,O=c1cc(-c2cccc(-c3cccc4c(=O)cc(-c5ccccc5)oc34)c2)oc2ccccc12,5.2,1,0.0,2010,2010
TRAIN_03913,SVQNYPQKWMFQJJ-LJQANCHMSA-N,CHEMBL583178,CN1C(=N)N[C@](CCC2CCCCC2)(CC2CCCCC2)C1=O,N=C1NC(=O)C(CCC2CCCCC2)(CC2CCCCC2)N1,5.9,2,0.32,2010,2010
TRAIN_03914,SVYBIOOQQZRSEQ-UHFFFAOYSA-N,CHEMBL1222029,Nc1nc2cc(Cl)ccc2n1CCCC(=O)NCCC1CCNC1,O=C(CCCn1cnc2ccccc21)NCCC1CCNC1,3.35,1,0.0,2010,2010
TRAIN_03915,SVZBUJIOBQPGEC-DAMLKHMOSA-N,CHEMBL2425609,CC(C)(C)c1cccc(CN[C@H]2C[S@@+]([O-])C[C@@H](Cc3cc(F)c(N)c(OC(C(F)(F)F)C(F)(F)F)c3)[C@@H]2O)c1,c1ccc(CNC2C[SH+]CC(Cc3ccccc3)C2)cc1,6.77,2,0.29,2013,2013
TRAIN_03916,SVZBUJIOBQPGEC-UDLQCLCKSA-N,CHEMBL2425608,CC(C)(C)c1cccc(CN[C@H]2C[S@+]([O-])C[C@@H](Cc3cc(F)c(N)c(OC(C(F)(F)F)C(F)(F)F)c3)[C@@H]2O)c1,c1ccc(CNC2C[SH+]CC(Cc3ccccc3)C2)cc1,8.275,2,0.425,2013,2013
TRAIN_03917,SWJSIMOUBCDDJW-UHFFFAOYSA-N,CHEMBL566633,CN1C(=O)C(c2ccc(OC(F)(F)F)cc2)(c2cc(F)cc(-c3cncnc3)c2)N=C1N,O=C1NC=NC1(c1ccccc1)c1cccc(-c2cncnc2)c1,6.5,1,0.0,2010,2010
TRAIN_03918,SWJXWKMGTGGMOC-CCDWMCETSA-N,CHEMBL2408755,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CN[C@H]1CC2(CC2)Oc2ccc(CC(C)(C)C)cc21,c1ccc(CCCCNC2CC3(CC3)Oc3ccccc32)cc1,7.66,1,0.0,2013,2013
TRAIN_03919,SWKGNUNVEFSXTN-URLMMPGGSA-N,CHEMBL201049,C=C(c1ccccc1)c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC2CC2)cc(N(C)S(C)(=O)=O)c1,C=C(c1ccccc1)c1cccc(C(=O)NC(CCNC2CC2)Cc2ccccc2)c1,5.89,1,0.0,2006,2006
TRAIN_03920,SWKYODCETJXWLS-UHFFFAOYSA-N,CHEMBL378032,O=C(Nc1cc(Br)ccc1N1CCNCC1)c1cccc2ccccc12,O=C(Nc1ccccc1N1CCNCC1)c1cccc2ccccc12,6.0,1,0.0,2006,2006
TRAIN_03921,SWOPONDCFMTHPQ-UHFFFAOYSA-N,CHEMBL3935652,COC1CCC2(CC1)Cc1ccc(C#CC3CC3)cc1C21N=C(N)N(CC2CCN(C)C2)C1=O,O=C1N(CC2CCNC2)C=NC12c1cc(C#CC3CC3)ccc1CC21CCCCC1,7.62,1,0.0,2015,2015
TRAIN_03922,SWTIOLBIXUAGFK-QYWNIODHSA-N,CHEMBL1093393,CCC(N)(COCc1cc(C(=O)N[C@H](C)c2ccc(F)cc2)cc(N(C)S(C)(=O)=O)c1)Cc1ccccc1,O=C(NCc1ccccc1)c1cccc(COCCCc2ccccc2)c1,4.66,1,0.0,2010,2010
TRAIN_03923,SWXYTRLEAZYONB-QHARRCRTSA-N,CHEMBL3656191,CCCc1ccc2c(c1)C1(N=C(N)N(C)O1)[C@]1(CC[C@H](OC)CC1)C2,C1=NC2(ON1)c1ccccc1CC21CCCCC1,7.03,1,0.0,2014,2014
TRAIN_03924,SXBWNENFIQGMLK-FCHUYYIVSA-N,CHEMBL1270362,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cccc(C(C)(C)C(F)F)c2)CC1,c1ccc(CCCCNC2(c3ccccc3)CC2)cc1,6.64,1,0.0,2010,2010
TRAIN_03925,SXKLGECHTFDSFW-XEQFBJMUSA-N,CHEMBL1791014,CC[C@H](C)[C@H](NC(C)=O)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)[C@@H](O)CC(=O)N[C@@H](CC(C)C)C(=O)NCc1cccc(C(=O)O)c1,c1ccccc1,6.58,1,0.0,2003,2003
TRAIN_03926,SXMJPJIGFLAOJZ-UHFFFAOYSA-N,CHEMBL3653692,CC1=NC2(N=C1N)c1cc(Br)ccc1CC21CCC(F)(F)CC1,C1=NC2(N=C1)c1ccccc1CC21CCCCC1,5.75,1,0.0,2014,2014
TRAIN_03927,SXNZDNAXNDWVBG-AQOAWAETSA-N,CHEMBL3688797,NC1=N[C@@](c2cc(NCC3(c4ccc(Cl)cc4)CC3)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,C1=NC(c2cccc(NCC3(c4ccccc4)CC3)c2)C2CC2O1,4.87,1,0.0,2015,2015
TRAIN_03928,SXVKFIGMVPEDBM-GEDNVKPRSA-N,CHEMBL3688735,NC1=N[C@@](c2cc(NC(=O)c3ccc(OC(F)F)cn3)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,O=C(Nc1cccc(C2N=COC3CC32)c1)c1ccccn1,7.42,1,0.0,2015,2015
TRAIN_03929,SXYPETJOWBBGQK-UHFFFAOYSA-N,CHEMBL1824356,CN1C(=O)C(c2ccsc2)(c2ccc(F)c(-c3cccnc3)c2)N=C1N,O=C1NC=NC1(c1ccsc1)c1cccc(-c2cccnc2)c1,7.05,1,0.0,2011,2011
TRAIN_03930,SXYWFLPCDRJZJC-UHFFFAOYSA-N,CHEMBL252626,N=C(N)NC(=O)Cn1c(-c2ccc(F)cc2)ccc1-c1ccccc1Cl,c1ccc(-c2ccc(-c3ccccc3)[nH]2)cc1,5.7,1,0.0,2008,2008
TRAIN_03931,SYCWNJCJKWUGNM-UHFFFAOYSA-N,CHEMBL2012006,CN1C(=N)NC(c2cccc(-c3cncc(F)c3)c2)(C2CC2)C1=O,N=C1NC(=O)C(c2cccc(-c3cccnc3)c2)(C2CC2)N1,6.1,1,0.0,2012,2012
TRAIN_03932,SYEULBIUWRUKDF-MRXNPFEDSA-N,CHEMBL2347213,C[C@]1(c2cc(NC(=O)c3ccccn3)ccc2F)N=C(N)OCC1(F)F,O=C(Nc1cccc(C2CCOC=N2)c1)c1ccccn1,6.585,2,0.055,2013,2013
TRAIN_03933,SYFKAGCUUZFBGJ-QGZVFWFLSA-N,CHEMBL4115141,C[C@]1(c2nc(NC(=O)c3ncc(OCC(F)F)cc3Cl)ccc2F)N=C(N)OCC1(F)F,O=C(Nc1cccc(C2CCOC=N2)n1)c1ccccn1,6.62,1,0.0,2015,2015
TRAIN_03934,SYHWIMVHWVXBDN-QFIPXVFZSA-N,CHEMBL1824361,CCC(=O)c1cc([C@]2(c3cccc(-c4cccnc4F)c3)N=C(N)N(C)C2=O)cs1,O=C1NC=NC1(c1ccsc1)c1cccc(-c2cccnc2)c1,8.0,1,0.0,2011,2011
TRAIN_03935,SYHWIMVHWVXBDN-UHFFFAOYSA-N,CHEMBL1824360,CCC(=O)c1cc(C2(c3cccc(-c4cccnc4F)c3)N=C(N)N(C)C2=O)cs1,O=C1NC=NC1(c1ccsc1)c1cccc(-c2cccnc2)c1,7.82,1,0.0,2011,2011
TRAIN_03936,SYMWHAQYRUIVIH-UHFFFAOYSA-N,CHEMBL3907689,COC1CCC2(CC1)Cc1ccc(CCC3CC3)cc1C21N=C(N)N(Cc2cccc(C#N)c2)C1=O,O=C1N(Cc2ccccc2)C=NC12c1cc(CCC3CC3)ccc1CC21CCCCC1,7.21,1,0.0,2015,2015
TRAIN_03937,SYQOYHREUKLDAM-NYFMKLKXSA-N,CHEMBL1795871,COc1cccc(CNC[C@H](Cc2ccccc2)n2cc(-c3cc(C(=O)N[C@H](C)c4ccccc4)cc(N(C)S(C)(=O)=O)c3)nn2)c1,O=C(NCc1ccccc1)c1cccc(-c2cn(C(CNCc3ccccc3)Cc3ccccc3)nn2)c1,5.16,1,0.0,2011,2011
TRAIN_03938,SYXSAKIVLUTMPU-QKDODKLFSA-N,CHEMBL521912,CCCN(CCC)C(=O)c1cc(C)cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@@H]2NCCN(CC)C2=O)c1,O=C(NC(Cc1ccccc1)CC1NCCNC1=O)c1ccccc1,6.76,1,0.0,2008,2008
TRAIN_03939,SZARSNWHVAWQRF-UHFFFAOYSA-N,CHEMBL1821830,CC(=O)c1ccccc1-c1ccc2nc(N)c(CC(C)C(=O)NCCC(C)(C)C)cc2c1,c1ccc(-c2ccc3ncccc3c2)cc1,7.39,2,0.43,2011,2011
TRAIN_03940,SZDQNTKTWBPIBH-GOSISDBHSA-N,CHEMBL2011965,CN1C(=N)N[C@@](c2cccc(-c3cncc(Cl)c3)c2)(C2CC2)C1=O,N=C1NC(=O)C(c2cccc(-c3cccnc3)c2)(C2CC2)N1,6.82,1,0.0,2012,2012
TRAIN_03941,SZDQNTKTWBPIBH-UHFFFAOYSA-N,CHEMBL2012069,CN1C(=N)NC(c2cccc(-c3cncc(Cl)c3)c2)(C2CC2)C1=O,N=C1NC(=O)C(c2cccc(-c3cccnc3)c2)(C2CC2)N1,6.42,1,0.0,2012,2012
TRAIN_03942,SZPGBISEGCWQJW-UHFFFAOYSA-N,CHEMBL1589705,COc1ccc(-n2nc3cc(C)c(NC(=O)CC(C)C)cc3n2)cc1,c1ccc(-n2nc3ccccc3n2)cc1,6.78,1,0.0,2013,2013
