compound_id,inchikey,molecule_chembl_ids,canonical_smiles,murcko_scaffold,n_measurements,pIC50_iqr,document_year_min,document_year_max,scaffold_novel
EXT_01409,VWFFFAAZOKVHQK-PSLXWICFSA-N,CHEMBL5875963,N#Cc1ccc(C(=O)Nc2ccc(F)c([C@]34CN(c5ncc(F)cn5)C[C@H]3CSC(N)=N4)c2)nc1,O=C(Nc1cccc(C23CN(c4ncccn4)CC2CSC=N3)c1)c1ccccn1,1,0.0,2018,2018,0
EXT_01410,VWNUHTBUXQXDBB-UHFFFAOYSA-N,CHEMBL5411369,CN(CCOCCN1c2ccccc2Sc2ccccc21)C(CCN)C(=O)NCc1ccccc1,O=C(CNCCOCCN1c2ccccc2Sc2ccccc21)NCc1ccccc1,1,0.0,2023,2023,1
EXT_01411,VXIVEWZJXLWYDM-QBIJIEJISA-N,CHEMBL5743933,C[C@]1(c2cc(/C=C(\F)c3cnc(N4CCC4)cn3)ccc2F)N=C(N)S[C@@]2(C(=O)N3CCOCC3)C[C@H]21,O=C(N1CCOCC1)C12CC1C(c1cccc(C=Cc3cnc(N4CCC4)cn3)c1)N=CS2,1,0.0,2019,2019,1
EXT_01412,VXZJFTFNIOWQDT-UHFFFAOYSA-N,CHEMBL5776318,COCC(C)N1C(=O)C2(N=C1N)c1cc(Br)ccc1CC21CCC(OC)CC1,O=C1NC=NC12c1ccccc1CC21CCCCC1,2,0.63,2019,2019,0
EXT_01413,VYPMCVCKXYZPIV-FNFWKMNBSA-N,CHEMBL5187186,C[C@@]1(c2cc(-c3ccc(Cl)cn3)ccc2F)C[C@@H]2C[C@@H]2C(N)=N1,C1=NC(c2cccc(-c3ccccn3)c2)CC2CC12,1,0.0,2022,2022,1
EXT_01414,VYQWSURJULGHMB-UHFFFAOYSA-N,CHEMBL5785587,CN1C(=O)C(c2cc(F)cc(F)c2)(c2cccc(OC(F)F)c2)N=C1N,O=C1NC=NC1(c1ccccc1)c1ccccc1,1,0.0,2021,2021,0
EXT_01415,VYZICWXJOCPCSB-IBGZPJMESA-N,CHEMBL5285805,COc1cnc(C(=O)Nc2ccc(F)c([C@]3(C)C=C(CF)OC(N)=N3)c2)c(C)n1,O=C(Nc1cccc(C2C=COC=N2)c1)c1cnccn1,1,0.0,2023,2023,1
EXT_01416,VZDYBRKATAOFCN-PIGXPCJYSA-N,CHEMBL5855454,C#CCOc1cnc(/C(F)=C/c2ccc(F)c([C@@]3(C)N=C(N)S[C@@]4(C(C)=O)C[C@H]43)c2)cn1,C(=Cc1cnccn1)c1cccc(C2N=CSC3CC32)c1,1,0.0,2019,2019,1
EXT_01417,VZEUPFDLZQZAEN-UHFFFAOYSA-N,CHEMBL5784928,COC1CCC2(CC1)Cc1ccc(CCC3CC3)cc1C21N=C(N)N(Cc2nccs2)C1=O,O=C1N(Cc2nccs2)C=NC12c1cc(CCC3CC3)ccc1CC21CCCCC1,1,0.0,2019,2019,1
EXT_01418,VZHFJCNPAIRJSA-MYMUPAQMSA-N,CHEMBL4760458,C[C@]1(c2cc(/C=C(\F)c3ccc(C#N)cn3)ccc2F)N=C(N)S[C@@]2(C(=O)N3CCOCC3)C[C@H]21,O=C(N1CCOCC1)C12CC1C(c1cccc(C=Cc3ccccn3)c1)N=CS2,3,0.06,2019,2020,1
EXT_01419,VZHFJCNPAIRJSA-VBJXDNJYSA-N,CHEMBL5900556,C[C@]1(c2cc(/C=C(/F)c3ccc(C#N)cn3)ccc2F)N=C(N)S[C@@]2(C(=O)N3CCOCC3)C[C@H]21,O=C(N1CCOCC1)C12CC1C(c1cccc(C=Cc3ccccn3)c1)N=CS2,1,0.0,2019,2019,1
EXT_01420,VZLOTJHBBLSHGI-XHYYJACISA-N,CHEMBL5840128,C#CCOc1cnc(/C(F)=C/c2ccc(F)c([C@]34CN(C(=O)OC)C[C@H]3CSC(N)=N4)c2)cn1,C(=Cc1cnccn1)c1cccc(C23CNCC2CSC=N3)c1,1,0.0,2023,2023,1
EXT_01421,VZRZTNGBCNWFOM-PPZOPEANSA-N,CHEMBL6016682,CO[C@H]1CC[C@]2(CC1)Cc1ccccc1C21N=C(N)N(C)C1=O,O=C1NC=NC12c1ccccc1CC21CCCCC1,1,0.0,2019,2019,0
EXT_01422,VZYCFKMNVCPCHV-UHFFFAOYSA-N,CHEMBL3304306,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCCCCNC(=O)c4cc(O)c5c(c4)C(=O)c4cccc(O)c4C5=O)c3C(C1)C2,O=C(NCCCCCCCCCNc1c2c(nc3ccccc13)CC1C=CCC2C1)c1ccc2c(c1)C(=O)c1ccccc1C2=O,1,0.0,2021,2021,0
EXT_01423,WALWAYAYWTTWRZ-SFHIZKDYSA-N,CHEMBL5909890,C[C@]1(c2cc(/C=C(\F)c3ccc(C#N)cn3)ccc2F)N=C(N)S[C@@]2(C(=O)N3C4CCC3COC4)C[C@H]21,O=C(N1C2CCC1COC2)C12CC1C(c1cccc(C=Cc3ccccn3)c1)N=CS2,1,0.0,2019,2019,1
EXT_01424,WATKSQNPDRPROG-XJIPBONXSA-N,CHEMBL5973253,C#CCOc1cnc(/C(F)=C/c2ccc(F)c([C@@]3(C)N=C(N)S[C@@]4(S(C)(=O)=O)C[C@H]43)c2)cn1,C(=Cc1cnccn1)c1cccc(C2N=CSC3CC32)c1,1,0.0,2019,2019,1
EXT_01425,WAZXJCCRJQZNHV-RBUKOAKNSA-N,CHEMBL5074449,C[C@@]1(c2cc(NC(=O)c3ncc(OC(F)F)cc3Cl)ccc2F)CO[C@@](C)(C(F)(F)F)C(N)=N1,O=C(Nc1cccc(C2COCC=N2)c1)c1ccccn1,1,0.0,2021,2021,0
EXT_01426,WAZZXYZCYJVTAO-UHFFFAOYSA-N,CHEMBL5532603,O=C(Cn1nc(-c2ccccc2)c(-c2ccccc2)nc1=O)Nc1ccccc1Cl,O=C(Cn1nc(-c2ccccc2)c(-c2ccccc2)nc1=O)Nc1ccccc1,1,0.0,2024,2024,1
EXT_01427,WBDPTTURMSYRBN-HKUYNNGSSA-N,CHEMBL4437812,C[C@@]1(c2cc(-c3cc(-c4cnc(C#N)cn4)no3)ccc2F)C[C@@H](C(F)(F)F)OC(N)=N1,C1=NC(c2cccc(-c3cc(-c4cnccn4)no3)c2)CCO1,1,0.0,2019,2019,1
EXT_01428,WBFTZCDXILITBE-MRRORNCHSA-N,CHEMBL5898060,CC1(C)COCCN1C(=O)[C@]12C[C@H]1[C@@](C)(c1cc(/C=C(\F)c3ccc(C#N)cn3)ccc1F)N=C(N)S2,O=C(N1CCOCC1)C12CC1C(c1cccc(C=Cc3ccccn3)c1)N=CS2,1,0.0,2019,2019,1
EXT_01429,WBRXXNXHEOFRHH-KVUYCWINSA-N,CHEMBL6056328,CN1C(N)=N[C@](C)(c2cc(/C=C(\F)c3cnc(OCC4COC4)cn3)ccc2F)CS1(=O)=O,O=S1(=O)CC(c2cccc(C=Cc3cnc(OCC4COC4)cn3)c2)N=CN1,2,0.085,2021,2021,1
EXT_01430,WCJPAQJEARHLGS-KEBDBYFISA-N,CHEMBL517247,CC(C)=CCC/C(C)=C/Cc1c(O)ccc2cc(-c3cc(O)cc(O)c3CC=C(C)C)oc12,c1ccc(-c2cc3ccccc3o2)cc1,1,0.0,2021,2021,1
EXT_01431,WDEGRKJIJHXYSL-LLYJTOGPSA-N,CHEMBL5866247,CN(C)C(=O)[C@]12C[C@H]1[C@@](C)(c1cc(/C=C(\F)c3ccc(Cl)cn3)ccc1F)N=C(N)S2,C(=Cc1ccccn1)c1cccc(C2N=CSC3CC32)c1,1,0.0,2019,2019,1
EXT_01432,WDOXRAVWGMXDFC-OWJWWREXSA-N,CHEMBL4520734,COc1ncc(Cc2c(C)noc2C)c2c1C[C@]1(c3ccc(F)cc3F)N=C(N)SC[C@@H]1C2,C1=NC2(c3ccccc3)Cc3cncc(Cc4cnoc4)c3CC2CS1,1,0.0,2019,2019,1
EXT_01433,WDWGHBQCXQLANW-BKTGTZMESA-N,CHEMBL4457316,C[C@]1(c2cc(NC(=O)c3ccc(Cl)cn3)cc(F)c2F)N=C(N)S[C@@]2(C(F)F)C[C@@H]12,O=C(Nc1cccc(C2N=CSC3CC32)c1)c1ccccn1,2,0.43,2020,2020,1
EXT_01434,WDWGKCXMGPQXJD-UHFFFAOYSA-N,CHEMBL5200940,NC1=NC(c2ccc(F)cc2)CC(=O)N1,O=C1CC(c2ccccc2)N=CN1,1,0.0,2021,2021,0
EXT_01435,WENGJMMCUULIQU-QIKUIUABSA-N,CHEMBL4553709,Cc1ccccc1-c1ccc2nc(N)c(CCC(=O)N3CC[C@H]4OCCC[C@@]4(Cc4ccccc4)C3)cc2c1,O=C(CCc1cnc2ccc(-c3ccccc3)cc2c1)N1CCC2OCCCC2(Cc2ccccc2)C1,2,0.0,2019,2019,1
EXT_01436,WEUYFLJIIPRWIS-AQYDYDSLSA-N,CHEMBL4085364,[2H]C1([2H])OC(N)=N[C@]12c1cc(-c3cncnc3)ccc1C[C@@]21C[C@@H](C)[C@H](OC)[C@@H](C)C1,C1=NC2(CO1)c1cc(-c3cncnc3)ccc1CC21CCCCC1,1,0.0,2018,2018,1
EXT_01437,WFVMDJXIYGUERD-HXUWFJFHSA-N,CHEMBL4583340,C[C@]1(c2cc(NC(=O)c3cnc(OCF)cn3)ccc2F)N=C(N)SCC12CCOCC2,O=C(Nc1cccc(C2N=CSCC23CCOCC3)c1)c1cnccn1,2,0.175,2019,2019,1
EXT_01439,WGFFOASKSASUPL-JTDSTZFVSA-N,CHEMBL4226077,C[C@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)N=C(N)O[C@H](CF)[C@@H]1F,O=C(Nc1cccc(C2CCOC=N2)c1)c1ccccn1,2,0.66,2018,2018,0
EXT_01440,WGFFOASKSASUPL-TXPKVOOTSA-N,CHEMBL4228010,C[C@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)N=C(N)O[C@@H](CF)[C@@H]1F,O=C(Nc1cccc(C2CCOC=N2)c1)c1ccccn1,1,0.0,2018,2018,0
EXT_01441,WHIUBCKUVNJKKI-ILGMIYRDSA-N,CHEMBL5755290,N#Cc1ccc(/C(F)=C/c2ccc(F)c([C@@]34CO[C@@H](C(F)F)[C@@H]3CSC(N)=N4)c2)nc1,C(=Cc1ccccn1)c1cccc(C23COCC2CSC=N3)c1,1,0.0,2023,2023,1
EXT_01442,WHIUBCKUVNJKKI-LETVZAPESA-N,CHEMBL5853142,N#Cc1ccc(/C(F)=C/c2ccc(F)c([C@]34CO[C@H](C(F)F)[C@H]3CSC(N)=N4)c2)nc1,C(=Cc1ccccn1)c1cccc(C23COCC2CSC=N3)c1,1,0.0,2023,2023,1
EXT_01443,WHKSXKNZPILRPT-PMACEKPBSA-N,CHEMBL5186838,C[C@@]1(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)CC[C@@](CF)(S(C)(=O)=O)C(N)=N1,O=C(Nc1cccc(C2CCCC=N2)c1)c1ccccn1,1,0.0,2022,2022,1
EXT_01444,WHTVZRBIWZFKQO-UHFFFAOYSA-N,CHEMBL76,CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,c1ccc2ncccc2c1,2,0.13,2018,2018,0
EXT_01445,WHWPNVHLZGFSQQ-UHFFFAOYSA-N,CHEMBL5557905,O=C(Cn1nc(-c2ccccc2)c(-c2ccccc2)nc1=O)Nc1cc(Br)cc(Br)c1,O=C(Cn1nc(-c2ccccc2)c(-c2ccccc2)nc1=O)Nc1ccccc1,1,0.0,2024,2024,1
EXT_01446,WICODOPMYZLCOX-FUHIMQAGSA-N,CHEMBL4537415,COC[C@H]1SC(N)=N[C@](C)(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)[C@H]1F,O=C(Nc1cccc(C2CCSC=N2)c1)c1ccccn1,2,0.46,2019,2019,0
EXT_01447,WIPQKGPSCRITIW-UHFFFAOYSA-N,CHEMBL5789150,COC1CCC2(CC1)Cc1ccc(C#CC3CC3)cc1C21NC(=S)N(CCN(C)S(C)(=O)=O)C1=O,O=C1NC(=S)NC12c1cc(C#CC3CC3)ccc1CC21CCCCC1,1,0.0,2019,2019,1
EXT_01448,WIQPRGHWWVQNAA-CPYXBQISSA-N,CHEMBL4440849,C#CCOc1cnc(/C(F)=C/c2ccc(F)c([C@]3(C)CS(=O)(=O)N(C)C(N)=N3)c2)cn1,O=S1(=O)CC(c2cccc(C=Cc3cnccn3)c2)N=CN1,2,0.21,2019,2019,1
EXT_01449,WIXYVLRIZYZCIN-UHFFFAOYSA-N,CHEMBL4456928,c1ccc2c(NCc3ccc(-c4ccc(CNc5c6c(nc7ccccc57)CCCC6)cc4)cc3)c3c(nc2c1)CCCC3,c1ccc2c(NCc3ccc(-c4ccc(CNc5c6c(nc7ccccc57)CCCC6)cc4)cc3)c3c(nc2c1)CCCC3,1,0.0,2019,2019,1
EXT_01450,WJBMCSABCOVYDH-OIOSCTRGSA-N,CHEMBL5939840,CN1C(N)=N[C@](C)(c2cc(/C=C(\F)c3cnc(OCC#CCO)cn3)ccc2F)CS1(=O)=O,O=S1(=O)CC(c2cccc(C=Cc3cnccn3)c2)N=CN1,2,0.075,2021,2021,1
EXT_01451,WKDNQONLGXOZRG-DFCKQENNSA-N,CHEMBL4217620,CC#Cc1cncc(-c2ccc3c(c2)[C@@]2(N=C(C)C(N)=N2)[C@]2(CC[C@@H](OC)CC2)C3)c1,C1=NC2(N=C1)c1cc(-c3cccnc3)ccc1CC21CCCCC1,2,1.75,2018,2021,0
EXT_01452,WKDNQONLGXOZRG-FIXZJJGLSA-N,CHEMBL5813046,CC#Cc1cncc(-c2ccc3c(c2)C2(N=C(C)C(N)=N2)[C@]2(CC[C@@H](OC)CC2)C3)c1,C1=NC2(N=C1)c1cc(-c3cccnc3)ccc1CC21CCCCC1,1,0.0,2018,2018,0
EXT_01455,WKEOTYZSPKOUPH-JURDMDRRSA-N,CHEMBL5993106,CN(C)C(=O)[C@]12C[C@H]1[C@@](C)(c1cc(/C=C(\F)c3ccc(C#N)cn3)cnc1F)N=C(N)S2,C(=Cc1ccccn1)c1cncc(C2N=CSC3CC32)c1,1,0.0,2019,2019,1
EXT_01456,WKOIVUXVVOAIDL-QHVUTBCBSA-N,CHEMBL6044447,C[C@@]1(c2cc(/C=C(\F)c3ccc(C#N)cn3)ccc2F)C=CSC(N)=N1,C1=CC(c2cccc(C=Cc3ccccn3)c2)N=CS1,1,0.0,2021,2021,1
EXT_01459,WMKLAPKUBGJJAA-UHFFFAOYSA-N,CHEMBL5878421,CC#Cc1cncc(-c2ccc3c(c2)C2(NC(=S)N(C)C2=O)C2(CCC(OC)CC2)C3)c1,O=C1NC(=S)NC12c1cc(-c3cccnc3)ccc1CC21CCCCC1,1,0.0,2019,2019,1
EXT_01460,WMYQBPJLVQRDRP-FOKLQQMPSA-N,CHEMBL5271939,COc1nc(N)nc(Nc2ccccc2)c1/N=C/Cc1c(Cl)cccc1Cl,C(Cc1ccccc1)=Nc1cncnc1Nc1ccccc1,1,0.0,2020,2020,1
EXT_01461,WNNYXKZYAUWGQX-UHFFFAOYSA-N,CHEMBL5557719,O=C(Cn1nc(-c2ccccc2)c(-c2ccccc2)nc1=O)Nc1ccc(F)cc1F,O=C(Cn1nc(-c2ccccc2)c(-c2ccccc2)nc1=O)Nc1ccccc1,1,0.0,2024,2024,1
EXT_01462,WNPORQPHWABGMN-UHFFFAOYSA-N,CHEMBL5812884,COC1CCC2(CC1)Cc1ccc(C#CC3CC3)cc1C21N=C(SCCC(F)(F)F)N(CCC(F)(F)F)C1=O,O=C1NC=NC12c1cc(C#CC3CC3)ccc1CC21CCCCC1,1,0.0,2019,2019,0
EXT_01463,WNSFYBCKLLABCJ-FQEVSTJZSA-N,CHEMBL4521954,C[C@@]1(c2cccc(NC(=O)c3ccc(C#N)cn3)c2)Cn2nccc2C(N)=N1,O=C(Nc1cccc(C2Cn3nccc3C=N2)c1)c1ccccn1,2,0.16,2019,2019,1
EXT_01464,WOKVMEHUXJOESF-CONSDPRKSA-N,CHEMBL4847981,COc1ccccc1CNC[C@H](O)[C@H](Cc1ccccc1)NC(=O)CC(c1ccccc1)c1ccccc1,O=C(CC(c1ccccc1)c1ccccc1)NC(CCNCc1ccccc1)Cc1ccccc1,1,0.0,2021,2021,1
EXT_01465,WQIAITOTMUYZNS-ZGRBDRHUSA-N,CHEMBL5890871,CN(C)C(=O)[C@]12C[C@H]1[C@@](C)(c1cc(/C=C(\F)c3cnc(Br)cn3)ccc1F)N=C(N)S2,C(=Cc1cnccn1)c1cccc(C2N=CSC3CC32)c1,1,0.0,2019,2019,1
EXT_01466,WRIHTLGFUKBBKQ-CEAUUGKZSA-N,CHEMBL5850244,COC[C@]12CC1[C@@](C)(c1cc(C#Cc3ncc(Cl)cc3C)ccc1F)N=C(N)S2,C(#Cc1ccccn1)c1cccc(C2N=CSC3CC32)c1,1,0.0,2021,2021,1
EXT_01467,WRNDRGCONGZDSY-OIDHKYIRSA-N,CHEMBL4861746,CC(C)c1cccc(CNC[C@@H](O)[C@H](Cc2ccccc2)NCCC(c2ccccc2)c2ccccc2)c1,c1ccc(CNCCC(Cc2ccccc2)NCCC(c2ccccc2)c2ccccc2)cc1,1,0.0,2021,2021,1
EXT_01468,WRNHHQFVTGTIHE-UHFFFAOYSA-N,CHEMBL5893528,Cc1cc(C2(c3cccc(-c4cncc(F)c4)c3)N=C(N)N(C)C2=O)ccc1OC(F)F,O=C1NC=NC1(c1ccccc1)c1cccc(-c2cccnc2)c1,1,0.0,2021,2021,0
EXT_01469,WRZYSPWIDHHOMY-SCTYKFJQSA-N,CHEMBL4864653,CC[C@H](C)[C@H](NC(=O)[C@@H](N)CCC(=O)O)C(=O)N[C@@H](Cc1cccs1)C(=O)N[C@@H](CC(C)C)[C@H](O)CNc1ccc2c(c1)CCCC2,O=C(CCc1cccs1)NCCCNc1ccc2c(c1)CCCC2,1,0.0,2021,2021,1
EXT_01470,WSDOPEDHECVJSF-FLYZOPQXSA-N,CHEMBL5866211,CC1(C)C(N)=N[C@](C)(c2cc(/C=C(\F)c3cnc(OCc4ccncc4)cn3)ccc2F)CS1(=O)=O,O=S1(=O)CC=NC(c2cccc(C=Cc3cnc(OCc4ccncc4)cn3)c2)C1,2,0.055,2021,2021,1
EXT_01471,WSGCNGZXBDSUGE-UHFFFAOYSA-N,CHEMBL5790087,CN1OC2(N=C1N)c1cc(-c3cccc(C#N)c3)ccc1CC21CCC(OC(F)F)CC1,C1=NC2(ON1)c1cc(-c3ccccc3)ccc1CC21CCCCC1,1,0.0,2019,2019,0
EXT_01472,WSLPVIXARLMYHJ-UHFFFAOYSA-N,CHEMBL5975467,COC1CCC2(CC1)Cc1cc(F)c(-c3cccc(C#N)c3)cc1C21NC(=S)N(C)C1=O,O=C1NC(=S)NC12c1cc(-c3ccccc3)ccc1CC21CCCCC1,1,0.0,2019,2019,1
EXT_01473,WSSXBDLKVXUTBE-AUSOSSAASA-N,CHEMBL6037996,Cc1cc(C#N)cnc1C(=O)Nc1ccc(F)c([C@]2(C)C[S@@]3(=O)=NCCCCN3C(N)=N2)n1,O=C(Nc1cccc(C2CS3(=O)=NCCCCN3C=N2)n1)c1ccccn1,1,0.0,2020,2020,1
EXT_01474,WTKQJNKMIICWFI-JHHPEZKVSA-N,CHEMBL6052230,CC#CCOc1cnc(/C(F)=C/c2cc(F)c(F)c([C@]3(C)CS(=O)(=O)N(C)C(N)=N3)c2)cn1,O=S1(=O)CC(c2cccc(C=Cc3cnccn3)c2)N=CN1,2,0.0,2021,2021,1
EXT_01475,WTWYZVLQGXCINR-NDENLUEZSA-N,CHEMBL4785769,Clc1ccc(/C=N\C2CCN(Cc3ccccc3)C2)cc1,C(=NC1CCN(Cc2ccccc2)C1)c1ccccc1,1,0.0,2020,2020,1
EXT_01476,WUKZYTGLWVNUQN-UOQNSFNTSA-N,CHEMBL5924314,CC1(C)C(N)=N[C@](C)(c2cc(/C=C(\F)c3cnc(OCC4CC4)cn3)ccc2F)CS1(=O)=O,O=S1(=O)CC=NC(c2cccc(C=Cc3cnc(OCC4CC4)cn3)c2)C1,4,0.195,2021,2021,1
EXT_01477,WUVQDFKBUGKFCX-UHFFFAOYSA-N,CHEMBL1424080,Fc1ccc(CNC2CCN(Cc3ccccc3)CC2)cc1,c1ccc(CNC2CCN(Cc3ccccc3)CC2)cc1,1,0.0,2019,2019,1
EXT_01478,WVAFMFLAAGBATC-OXIWPEFWSA-N,CHEMBL4642463,CCCCNC(=O)[C@@H]1C[C@H]1[C@]12COC[C@H]1CSC(N)=N2,C1=NC2(C3CC3)COCC2CS1,1,0.0,2020,2020,1
EXT_01479,WVRKURQZXYBXNI-MYUZEXMDSA-N,CHEMBL4549145,COc1ncc(Cc2c(C)cccc2C)c2c1C[C@]1(c3ccc(F)cc3F)N=C(N)SC[C@@H]1C2,C1=NC2(c3ccccc3)Cc3cncc(Cc4ccccc4)c3CC2CS1,1,0.0,2019,2019,1
EXT_01480,WWLCMHUKMGCOCW-NOZRDPDXSA-N,CHEMBL4546115,COc1ccc2c(c1)[C@@H](O)[C@@]1(CCN(C(=O)CCc3cc4ccccc4nc3N)C1)C2,O=C(CCc1cnc2ccccc2c1)N1CCC2(Cc3ccccc3C2)C1,2,0.0,2019,2019,1
EXT_01481,WWMUJNOGRJAFEV-IOHHAYIISA-N,CHEMBL5814149,NC1=N[C@](CF)(c2cc(NC(=O)c3cnc(C(F)(F)F)cn3)ccc2F)[C@H]2COCC[C@H]2O1,O=C(Nc1cccc(C2N=COC3CCOCC32)c1)c1cnccn1,2,0.1,2023,2023,1
EXT_01482,WWZIHCZWEDIUHT-YFJUXBJCSA-N,CHEMBL5201184,CC(C)(C)C(=O)N[C@H]1CC[C@@H]2Oc3ccc(-c4cncc(F)c4)cc3C3(CSC(N)=N3)[C@H]2C1,C1=NC2(CS1)c1cc(-c3cccnc3)ccc1OC1CCCCC12,1,0.0,2021,2021,1
EXT_01483,WWZSBINBHKTCQF-HDWCWOBCSA-N,CHEMBL5093835,Cl.NC1=N[C@@]2(c3cccs3)CN(c3ncc(F)cn3)C[C@H]2CS1,C1=NC2(c3cccs3)CN(c3ncccn3)CC2CS1,1,0.0,2021,2021,0
EXT_01484,WWZTUSOPZPQIJC-HTJTXACHSA-N,CHEMBL5842528,CN1C(N)=N[C@](C)(c2cc(/C=C(\F)c3ncc4c(n3)OCCO4)ccc2F)CS1(=O)=O,O=S1(=O)CC(c2cccc(C=Cc3ncc4c(n3)OCCO4)c2)N=CN1,2,0.295,2021,2021,1
EXT_01485,WXYOFQMLTWBBAM-UHFFFAOYSA-N,CHEMBL5784270,COC1CCC2(CC1)Cc1ccc(CCC3CC3)cc1C21N=C(SCCc2nccs2)N(CCc2nccs2)C1=O,O=C1N(CCc2nccs2)C(SCCc2nccs2)=NC12c1cc(CCC3CC3)ccc1CC21CCCCC1,1,0.0,2019,2019,1
EXT_01486,WYBSKXGJPAUSEY-UHFFFAOYSA-N,CHEMBL5746106,COC1CCC2(CC1)Cc1ccc(OCCN(C)C)cc1C21NC(=O)N(C)C1=O,O=C1NC(=O)C2(N1)c1ccccc1CC21CCCCC1,1,0.0,2019,2019,0
EXT_01487,WYHSXLPYCWHUCK-YNXNWOFFSA-N,CHEMBL6021750,C[C@]1(c2cc(/C=C(\F)c3ccc(C#N)cn3)ccc2F)N=C(N)S[C@@]2(C(=O)N3CCOC4(COC4)C3)C[C@H]21,O=C(N1CCOC2(COC2)C1)C12CC1C(c1cccc(C=Cc3ccccn3)c1)N=CS2,1,0.0,2019,2019,1
EXT_01488,WYLKDBUCNHBXCP-XOYQDKGISA-N,CHEMBL5876664,N#Cc1ccc(/C(F)=C/c2ccc(F)c([C@]34CO[C@H](C(F)(F)F)[C@H]3CSC(N)=N4)c2)nc1,C(=Cc1ccccn1)c1cccc(C23COCC2CSC=N3)c1,1,0.0,2023,2023,1
EXT_01489,WYLKDBUCNHBXCP-YIHKTLQQSA-N,CHEMBL6005885,N#Cc1ccc(/C(F)=C/c2ccc(F)c([C@@]34CO[C@@H](C(F)(F)F)[C@@H]3CSC(N)=N4)c2)nc1,C(=Cc1ccccn1)c1cccc(C23COCC2CSC=N3)c1,1,0.0,2023,2023,1
EXT_01490,WYONJCMFIZYEGT-UHFFFAOYSA-N,CHEMBL5859431,CCC(CC)CSC1=NC2(C(=O)N1CC(CC)CC)c1cc(CCC3CC3)ccc1CC21CCC(OC)CC1,O=C1NC=NC12c1cc(CCC3CC3)ccc1CC21CCCCC1,1,0.0,2019,2019,0
EXT_01491,WZBZEXVUPQKLJA-VMPITWQZSA-N,CHEMBL5272974,COc1ccc(/C=C/C(=O)c2cc(I)c(OC)cc2O)cc1,O=C(C=Cc1ccccc1)c1ccccc1,1,0.0,2021,2021,0
EXT_01492,WZHKAIKHSNXWLE-UHFFFAOYSA-N,CHEMBL5923202,CN1C(=O)C2(CC3(CC=CC3)c3ccc(Br)cc32)N=C1N,O=C1NC=NC12CC1(CC=CC1)c1ccccc12,1,0.0,2019,2019,0
EXT_01493,XANIWDNIBGABPW-GQNMWPQZSA-N,CHEMBL4473955,CC(F)(F)[C@H]1OC[C@]2(c3cc(NC(=O)c4cnc(-n5cncn5)cn4)ccc3F)N=C(N)SC[C@H]12,O=C(Nc1cccc(C23COCC2CSC=N3)c1)c1cnc(-n2cncn2)cn1,2,0.245,2019,2019,1
EXT_01494,XAUDAOHQPVNTFC-JXGREVLNSA-N,CHEMBL5833942,C[C@]1(c2cc(/C=C(\F)c3cnc(N4CCOC4=O)cn3)ccc2F)N=C(N)S[C@@]2(C(=O)N3CCOCC3)C[C@H]21,O=C1OCCN1c1cnc(C=Cc2cccc(C3N=CSC4(C(=O)N5CCOCC5)CC34)c2)cn1,1,0.0,2019,2019,1
EXT_01495,XBDAZKPOFSVCMB-MUSFUJQMSA-N,CHEMBL5799326,C[C@]1(c2cc(/C=C(\F)c3ccc(C#N)cn3)ccc2F)N=C(N)S[C@@]2(C(=O)N3CCCC3c3ccccc3)C[C@H]21,O=C(N1CCCC1c1ccccc1)C12CC1C(c1cccc(C=Cc3ccccn3)c1)N=CS2,1,0.0,2019,2019,1
EXT_01496,XCBQHELRLNEZJO-GVWYEHHWSA-N,CHEMBL4561901,C[C@H]1OC[C@]2(c3cc(NC(=O)c4ccc(C#N)cn4)ccc3F)N=C(N)[C@](C)(C#N)C[C@H]12,O=C(Nc1cccc(C23COCC2CCC=N3)c1)c1ccccn1,2,0.085,2019,2019,1
EXT_01497,XCDJABSYFGWXPU-UHFFFAOYSA-N,CHEMBL4548789,c1ccc(CN2CCC(NCCN3CCC(C(c4ccccc4)c4ccccc4)CC3)C2)cc1,c1ccc(CN2CCC(NCCN3CCC(C(c4ccccc4)c4ccccc4)CC3)C2)cc1,1,0.0,2020,2020,1
EXT_01498,XDBAVOMSRFQENP-UHFFFAOYSA-N,CHEMBL5396142,O=c1cc(OCCCNC2CCN(Cc3ccccc3)CC2)c2ccc(-c3cccnc3)cc2o1,O=c1cc(OCCCNC2CCN(Cc3ccccc3)CC2)c2ccc(-c3cccnc3)cc2o1,1,0.0,2022,2022,1
EXT_01499,XDISZLBVVBRPIK-UHFFFAOYSA-N,CHEMBL5268019,COc1ccc(NC(=O)C2CCN(C(=O)c3ccccc3)CC2)cc1,O=C(Nc1ccccc1)C1CCN(C(=O)c2ccccc2)CC1,1,0.0,2021,2021,1
